Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
8a9a3849-1987-0f4c-eb95-98cd813f9a2d,1957-08-31,,999-52-9450,S99935736,X82639158X,Mrs.,Lisette854,Elidia194,Ullrich385,,Bauch723,M,white,nonhispanic,F,Madison  Wisconsin  US,203 Bartell Brook Apt 50,Madison,Wisconsin,Dane County,55025,53726,43.11043593699032,-89.32916021181354,1147971.35,0.00,112188
210111e3-3a80-00fb-2c86-bd41cf44fee4,1967-10-06,1979-09-05,999-36-9537,,,,Yuriko393,,Kuhic920,,,,asian,nonhispanic,F,Seoul  Seoul  KR,288 Gerlach Dale Suite 84,Madison,Wisconsin,Dane County,55025,53711,43.038814690848994,-89.39512425430426,54128.68,0.00,188112
870de2a5-81a9-7957-8df0-d7e74651dc45,2003-02-01,,999-88-6905,S99945737,X34763508X,Ms.,Tiffany303,Celine582,Wyman904,,,,white,nonhispanic,F,Dodgeville  Wisconsin  US,127 Goyette Lock Unit 1,Madison,Wisconsin,Dane County,55025,53719,43.12947891972705,-89.42680800608728,675520.89,553.18,48549
155896d0-87c5-4ed1-dec1-5367d8ad7d14,1973-03-31,,999-54-6457,S99945190,X73803615X,Mrs.,Ingrid581,Mimi296,Connelly992,,Hilll811,M,white,nonhispanic,F,Janesville  Wisconsin  US,707 Hickle Course Unit 88,Madison,Wisconsin,Dane County,55025,53703,42.99212323457403,-89.42804658632194,785939.00,8232.12,85549
47d667da-f460-93b2-83c8-4a06ac7f5f52,2006-03-06,,999-72-3878,S99918864,,Ms.,Laila673,Angelena945,Orn563,,,,white,nonhispanic,F,Madison  Wisconsin  US,844 Schoen Meadow Suite 96,Portage,Wisconsin,Columbia County,55021,53901,43.53394177301463,-89.50220848182555,629763.25,272.36,58702
652eaf17-5473-614a-2f52-5379cb37c8c3,1943-03-08,,999-11-7823,S99995895,X12133874X,Mr.,Albert312,,Ferry570,,,M,white,nonhispanic,M,Madison  Wisconsin  US,640 Larson Lodge Apt 11,Janesville,Wisconsin,Rock County,55105,53548,42.765611384207595,-89.07297924896758,906645.86,146.59,111300
56c49bf6-7577-eb94-b93d-3633f396e462,1995-02-08,,999-65-3598,S99967558,X64399069X,Mr.,Bruce167,,Koelpin146,,,M,white,nonhispanic,M,Madison  Wisconsin  US,1048 Stroman Run,Juneau,Wisconsin,Dodge County,55027,53039,43.36655708482416,-88.75846089743042,61297.03,0.00,184495
f00f0c3c-02a8-4b6f-0835-fcff02f0c809,1993-05-01,,999-88-4822,S99974172,X79066683X,Mr.,Bernie827,Brice635,Bins636,,,M,white,nonhispanic,M,Juneau  Wisconsin  US,367 McDermott Crossroad,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.47358660323134,-89.21406246637429,59797.16,0.00,71816
4c7eb05a-e4a8-798b-3ee4-78b69e86bd40,1943-02-02,,999-27-9887,S99944545,X2453609X,Mr.,Perry780,Troy560,Langosh790,,,D,hawaiian,nonhispanic,M,Janesville  Wisconsin  US,1047 Bins Estate,Dodgeville,Wisconsin,Iowa County,55049,53533,43.04192157376743,-90.13168811236388,363492.64,699.21,94672
390e5899-74bf-0fc4-5ab6-79fe96a466c3,2006-05-07,,999-70-5245,S99933637,,Mr.,Modesto621,Clint766,Swift555,,,,asian,nonhispanic,M,Fort Atkinson  Wisconsin  US,1019 Gottlieb Meadow Unit 56,Madison,Wisconsin,Dane County,55025,53711,43.02187942710424,-89.44125966657089,38599.60,3231.93,16190
100da477-668b-f525-9dc4-5bd52f3c8d08,1986-08-28,,999-69-3457,S99968383,X38397127X,Mr.,Ronnie7,Luke971,Schowalter414,,,M,white,nonhispanic,M,Madison  Wisconsin  US,549 Von Center Suite 95,Madison,Wisconsin,Dane County,55025,53711,43.07850808807525,-89.53766391751323,115758.48,0.00,135191
c9262d14-d68e-3b12-7206-a15e225ab48e,2010-12-15,,999-99-5675,,,,Billie243,Leonel449,Koss676,,,,black,nonhispanic,M,Madison  Wisconsin  US,654 Kreiger Boulevard,Juneau,Wisconsin,Dodge County,55027,53039,43.33610944060486,-88.73636867485006,31508.05,0.00,61209
59459fb9-dac3-0578-7b1b-2c91fd258426,2004-04-18,,999-78-4670,S99912373,X26575821X,Mr.,Rufus33,,Rempel203,,,,white,nonhispanic,M,Janesville  Wisconsin  US,788 Kris Crossing,Madison,Wisconsin,Dane County,55025,53703,43.02276727968849,-89.44182000179208,50311.37,0.00,771440
825188b5-a61e-2a23-73fa-c1a41031b76b,1966-10-25,,999-77-3290,S99995083,X51753131X,Mr.,Nelson403,Murray856,Ullrich385,,,M,white,nonhispanic,M,Madison  Wisconsin  US,774 Gerhold Rest,Madison,Wisconsin,Dane County,55025,53711,43.10820149613131,-89.43411972223598,104093.27,0.00,63848
b1ec539d-5576-3bcb-a689-d01c77f4e2ee,2021-08-20,,999-38-9344,,,,Leonore418,,Windler79,,,,white,nonhispanic,F,Dodgeville  Wisconsin  US,387 Gusikowski Brook,Madison,Wisconsin,Dane County,55025,53703,43.0743002515496,-89.4376772734737,17398.05,0.00,171825
0de04b4a-e13c-39bb-a3a0-4e3b95e43d8b,1992-03-04,,999-82-2732,S99982850,X85305622X,Mrs.,Pasty639,Mikki421,Marvin195,,Boehm581,M,white,nonhispanic,F,Madison  Wisconsin  US,848 Dickinson Dale,Madison,Wisconsin,Dane County,55025,53711,43.02339957857897,-89.520910451577,464623.88,0.00,89765
f0fc6625-eede-ce21-2be1-eb64063af4da,1967-10-06,,999-16-2805,S99952813,X86630382X,Mrs.,Fernande593,,Champlin946,,Thiel172,M,asian,nonhispanic,F,Daegu  Daegu  KR,521 Nader Boulevard,Madison,Wisconsin,Dane County,55025,53726,43.08005392960657,-89.39160624889234,719580.97,0.00,188112
6cb67650-3f9e-e0fa-ac5e-9e6f47d2cf18,2012-03-25,,999-65-6359,,,,Bradly656,Gerardo48,Greenfelder433,,,,white,nonhispanic,M,Janesville  Wisconsin  US,973 Jerde Walk,Janesville,Wisconsin,Rock County,55105,53548,42.64256025803572,-88.99419134625295,33151.59,1139.58,95723
33fde9d4-6faa-7e81-fd78-e9496ab0e845,2002-02-23,,999-75-3694,S99920015,X84328027X,Ms.,Louella862,Eloisa55,Willms744,,,,white,nonhispanic,F,Fort Atkinson  Wisconsin  US,178 Raynor Rest Apt 60,Madison,Wisconsin,Dane County,55025,53719,43.116689015788495,-89.33701944075153,288825.51,1049.77,12436
da392379-2ed2-58e6-f01a-420f1a08971e,1998-02-14,,999-35-3010,S99946977,X30459300X,Mr.,Stewart672,Ronnie7,Bergstrom287,,,,white,nonhispanic,M,Baraboo  Wisconsin  US,282 Fay Highlands,Madison,Wisconsin,Dane County,55025,53711,43.019081746386604,-89.56116677084604,56414.45,0.00,107379
a5f3a8fe-5853-dd63-3171-4e2d33b7af88,2006-05-26,,999-68-6584,S99970853,,Ms.,Katy259,Caryn49,Bernhard322,,,,white,nonhispanic,F,Baraboo  Wisconsin  US,809 Tillman Pathway Apt 69,Baraboo,Wisconsin,Sauk County,,00000,42.79112043263865,-89.25932707135503,157045.68,33989.50,10878
7a787b6a-1fd3-9af7-456c-5e1563340df6,2022-07-19,,999-24-1814,,,,Coral377,Karima879,Dickinson688,,,,white,nonhispanic,F,Madison  Wisconsin  US,448 McDermott Walk,Madison,Wisconsin,Dane County,55025,53706,43.03778458482238,-89.3548579344917,9088.72,0.00,50334
ce47a806-9313-c594-01d1-5a72c93b1b6b,1935-09-18,,999-90-4013,S99918425,X68472205X,Mr.,Juan88,,Goyette777,MD,,S,white,nonhispanic,M,Madison  Wisconsin  US,1018 Bauch Quay,Janesville,Wisconsin,Rock County,55105,53546,42.68842600904594,-88.94260674500428,982174.77,0.00,6672
66c218a2-f1c5-3a94-6806-20b8d55c62e8,1998-02-03,,999-52-1957,S99994703,X63247809X,Mr.,Maynard46,Young120,Klein929,,,,white,nonhispanic,M,Madison  Wisconsin  US,257 Sawayn Dam,Madison,Wisconsin,Dane County,55025,53726,43.08730761371146,-89.54885631224637,83001.00,0.00,778433
18673014-83b1-268f-4012-a8b1ae6a36fc,1968-11-09,2019-09-17,999-52-2781,S99932203,X15308846X,Mr.,Óscar156,Rubén780,Ávila241,MD,,S,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,152 Frami Light,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.861106714507166,-89.92749065406016,1914917.60,0.00,37271
1df6ef2e-d450-2ff8-594c-7fa19df6ac66,1970-03-03,,999-37-9513,S99928757,X72300764X,Ms.,Kris249,Nicol381,Wisoky380,,,S,white,nonhispanic,F,Janesville  Wisconsin  US,180 Murray Camp,Monroe,Wisconsin,Green County,55045,53566,42.621268936892,-89.69340346923455,935850.20,7817.31,15707
e2af2cf6-15d9-8fca-b42c-fe6d5824797b,1991-06-25,,999-37-5038,S99991362,X78816186X,Mr.,Frankie174,Louis204,Considine820,,,M,black,nonhispanic,M,Portage  Wisconsin  US,639 Hoppe Terrace,Madison,Wisconsin,Dane County,55025,53719,43.06883325947818,-89.37474039327485,69006.25,0.00,32513
02adc722-8026-d0dc-f4c1-7a9a856ba9bf,2025-08-07,,999-86-2412,,,,Dean966,,Hand679,,,,white,nonhispanic,F,Madison  Wisconsin  US,753 Carroll Way Suite 61,Madison,Wisconsin,Dane County,55025,53715,43.026745043137666,-89.4041187389985,1585.38,0.00,487426
00f5d8b8-617c-8933-3c31-c39908037b94,1988-05-23,,999-48-8410,S99934249,X51732919X,Mr.,Gene733,Monroe732,Block661,,,M,white,nonhispanic,M,Madison  Wisconsin  US,772 Kuphal Estate Suite 90,Madison,Wisconsin,Dane County,55025,53706,43.057787753936694,-89.41388330323494,657027.43,879.35,23497
3c0f5b4e-862a-0806-ea11-d54e323cb915,1979-04-24,,999-54-4952,S99999279,X40319151X,Mr.,Willy639,Mac103,Hackett68,,,M,white,nonhispanic,M,Janesville  Wisconsin  US,626 Rodriguez Ville,Madison,Wisconsin,Dane County,55025,53719,43.0998856068464,-89.38377732445028,172881.79,0.00,52653
5cc3df68-254f-feb6-c651-c1ba36e29034,2020-03-11,,999-79-7624,,,,Lesli455,Hilda552,Hoeger474,,,,white,nonhispanic,F,Madison  Wisconsin  US,750 West Approach,Madison,Wisconsin,Dane County,55025,53706,43.117841193465914,-89.43603652721443,74835.65,0.00,73351
330f1344-8ef4-0637-18be-e16a0cc0d89e,1945-10-26,,999-67-9670,S99985163,X21741680X,Mr.,David908,Fernando603,Herrera193,,,D,black,hispanic,M,Caguas  Puerto Rico  PR,585 Mayert Stravenue,Madison,Wisconsin,Dane County,55025,53719,43.08611140920145,-89.39753409180622,380952.91,0.00,146334
6bb3ad38-9ca1-6a23-16ef-cd465897fdca,2023-12-29,,999-99-8985,,,,Stefani254,Carlie972,Harris789,,,,white,nonhispanic,F,Juneau  Wisconsin  US,281 Collier Pathway,Madison,Wisconsin,Dane County,55025,53719,43.1200629731253,-89.3511184922792,3058.65,1167.03,27689
19be97ee-5758-853b-6dd9-d27acc6000ef,1959-04-12,,999-11-8078,S99938953,X48169537X,Mr.,Brad867,Chang901,Gleichner915,,,M,white,nonhispanic,M,Janesville  Wisconsin  US,806 Bahringer Quay Unit 53,Madison,Wisconsin,Dane County,55025,53711,42.96827508720153,-89.45874173335595,226511.67,708.08,149234
1d18ce9e-a5e6-c80a-2e4f-9a3f2eaf0b11,1941-10-12,2013-10-23,999-65-9705,S99929837,X74976695X,Mr.,Bennie663,Noble66,Carroll471,,,M,white,nonhispanic,M,Madison  Wisconsin  US,784 Shanahan Lodge,Madison,Wisconsin,Dane County,55025,53706,42.97881987721455,-89.4067126137925,1031059.79,0.00,36598
0da7c4fe-eb0b-c206-ae5d-fac3a36c081f,1978-10-11,,999-80-1228,S99959737,X63088982X,Mrs.,Harmony242,Lenita591,Denesik803,,Braun514,M,white,nonhispanic,F,Madison  Wisconsin  US,552 Orn Highlands,Janesville,Wisconsin,Rock County,55105,53548,42.653453622144234,-89.14239889316069,714906.08,0.00,67846
56e9fde6-57a1-436d-7021-d157ddffffcf,2006-01-03,,999-38-7290,S99911654,,Ms.,Tommye961,,Hansen121,,,,white,nonhispanic,F,Juneau  Wisconsin  US,163 Lesch Dale Apt 9,Madison,Wisconsin,Dane County,55025,53703,43.053119397583316,-89.46083288177543,568926.19,0.00,153139
031729b1-1f78-7bde-f800-aaeb1cc6fe9e,1965-01-05,2025-07-05,999-24-8216,S99994476,X51769219X,Mr.,Malcom15,Derek111,Mertz280,,,S,white,nonhispanic,M,Madison  Wisconsin  US,1085 Turcotte Trailer Suite 88,Madison,Wisconsin,Dane County,55025,53703,43.03217639917414,-89.41079088540994,157167.12,587.45,147127
834282c0-e2b6-1cac-6641-5ecfdef71541,2012-08-07,,999-71-6422,,,,Carlton317,,Haley279,,,,white,nonhispanic,M,Nice  Provence-Alpes-Cote d'Azur  FR,141 Bechtelar Arcade Unit 21,Juneau,Wisconsin,Dodge County,55027,53039,43.41112613252983,-88.664609770371,40163.64,438.53,164698
1123a0ff-e163-4e11-7b4a-c91514326866,2016-02-15,,999-75-7359,,,,Waneta858,Alease857,Bernhard322,,,,white,nonhispanic,F,Madison  Wisconsin  US,259 Shields Row,Madison,Wisconsin,Dane County,55025,53706,43.08652723612962,-89.40890060403314,41603.07,630.92,444488
6997f6a2-91f3-aff1-44e9-b964392154ce,1978-03-07,,999-48-4537,S99935992,X5652583X,Mrs.,Roxanna261,,Lebsack687,PhD,Johns824,M,white,nonhispanic,F,Madison  Wisconsin  US,150 Gusikowski Pathway,Madison,Wisconsin,Dane County,55025,53719,43.03683379476075,-89.40317133970706,1026045.51,29819.82,164063
ed9a9a98-5583-7066-1584-f3f2d9311e8f,1980-08-16,,999-70-8665,S99926256,X77594640X,Mrs.,Melina208,,Rolfson709,,Brakus656,M,other,nonhispanic,F,Madison  Wisconsin  US,903 Sanford Lane Suite 46,Madison,Wisconsin,Dane County,55025,53726,43.0773710336429,-89.54899409402252,919262.63,0.00,671726
901f6834-dc5d-51d4-ef6c-ea05152e1ba5,1968-11-09,,999-31-8741,S99913381,X86396389X,Mr.,José3,Miguel815,Jaramillo133,MD,,D,white,hispanic,M,San Jose  San Jose  CR,130 Mitchell Junction,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.26406797486003,-89.54005330440806,173024.21,0.00,37271
8878af96-8b9f-9ca8-2228-45d6269aabd5,1996-08-01,,999-99-8502,S99942991,X46791800X,Mr.,Herbert830,Palmer257,Boyle917,,,M,white,nonhispanic,M,Madison  Wisconsin  US,1029 Collins Trace,Janesville,Wisconsin,Rock County,55105,53545,42.707820800160306,-88.99783787859408,69536.99,0.00,86756
35273e72-4d5e-f896-78f0-24739b65370e,1967-03-23,2015-11-04,999-24-6169,S99990298,X24314599X,Ms.,Tony646,Shavonne800,O'Conner199,,,S,white,nonhispanic,F,Madison  Wisconsin  US,988 Douglas Lodge,Juneau,Wisconsin,Dodge County,55027,53039,43.35305077180273,-88.73343615204271,555398.01,0.00,31480
e348a5fb-532c-3f9f-a5d7-d27b1109f9d1,1968-04-07,,999-39-1582,S99956598,X50185679X,Mrs.,Salina386,,Gerlach374,,Franecki195,M,other,nonhispanic,F,Monroe  Wisconsin  US,982 Marquardt Neck,Madison,Wisconsin,Dane County,55025,53706,43.035859287169345,-89.37401992376522,1021362.91,893.85,7390
bfe49870-1b67-deba-00d4-b5aa00c2eebf,1988-06-07,,999-58-4556,S99932361,X13910380X,Mr.,Josiah310,Ron353,Bosco882,,,M,white,nonhispanic,M,Baraboo  Wisconsin  US,702 Ritchie Avenue Unit 93,Madison,Wisconsin,Dane County,55025,53726,43.02031441028182,-89.37633656661998,64319.87,4362.54,64273
d42b18b1-8067-c84b-b14a-142a11d92055,1958-12-27,,999-88-1628,S99911087,X72449868X,Mr.,Galen747,Cristobal567,McLaughlin530,,,M,black,nonhispanic,M,Fort Atkinson  Wisconsin  US,741 Weimann Promenade Apt 18,Janesville,Wisconsin,Rock County,55105,53548,42.610673436205026,-88.9111401334725,234175.94,0.00,68739
4ac095a2-9b6e-8aa4-0082-18db0a1d9434,1962-12-25,,999-13-3303,S99953502,X37272788X,Mrs.,Staci390,Shae705,Funk324,,Gorczany269,M,hawaiian,nonhispanic,F,Janesville  Wisconsin  US,487 Dooley Pathway Apt 69,Juneau,Wisconsin,Dodge County,55027,53039,43.3816953026108,-88.70310415063021,897350.86,0.00,18937
756e1bca-0e94-4c4c-8e69-2f4fe5b0ea6e,1964-12-01,,999-13-4371,S99913314,X73261897X,Mrs.,Shanel903,,West559,,Runolfsdottir785,M,white,nonhispanic,F,Madison  Wisconsin  US,118 Bins Road Unit 24,Madison,Wisconsin,Dane County,55025,53726,43.039599743798085,-89.4097525471272,731137.73,0.00,1508
34fe77b1-715d-8d20-dd76-be2fb359a2de,2011-02-17,,999-35-9683,,,,Laura391,Sofia418,Rico947,,,,white,hispanic,F,Caracas  Capital District  VE,319 Kunde Crossroad,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.97108963681725,-89.00325727264847,44465.63,307.99,96669
2b25b58c-4e43-6aad-eb74-d017ebe3a7d8,1987-07-24,,999-33-6483,S99954057,X24198912X,Mr.,Jesse626,,Ortiz186,,,M,white,nonhispanic,M,Janesville  Wisconsin  US,565 Bartell Forge Suite 96,Juneau,Wisconsin,Dodge County,55027,53039,43.403779075248224,-88.76075938584736,84681.84,0.00,170981
e29b0640-b76d-a4da-cbd6-aafe4f3461dd,2011-11-23,,999-36-4893,,,,Salvador46,,Dare640,,,,white,nonhispanic,M,Madison  Wisconsin  US,667 Torp Green,Madison,Wisconsin,Dane County,55025,53703,43.05009767762967,-89.4972662411301,35896.89,0.00,151227
864560d0-cca5-5844-cf49-5cf9802a8579,1961-11-01,,999-99-1440,S99976860,X73185113X,Mrs.,Denisse335,Waneta858,Rath779,,Schinner682,M,white,nonhispanic,F,Madison  Wisconsin  US,704 Gibson Extension Unit 33,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.96216058764243,-90.3391379128139,808879.50,0.00,116814
bc9a3045-c666-ccd1-79e2-f2ff2326f82d,2002-10-24,,999-55-1286,S99914202,X34208836X,Ms.,Luz785,Gia583,Hudson301,,,,white,nonhispanic,F,Fort Atkinson  Wisconsin  US,858 Waters Frontage road Unit 23,Janesville,Wisconsin,Rock County,55105,53545,42.654333398755696,-88.92337750530774,49324.64,0.00,91682
dda5184a-82fd-c53b-279c-67c6c8b0a0b0,2006-02-17,,999-40-9762,S99996589,,Ms.,Jovita355,,Jerde200,,,,white,nonhispanic,F,Madison  Wisconsin  US,395 Haag Burg Suite 87,Portage,Wisconsin,Columbia County,55021,53901,43.57057839555947,-89.53235686990745,67181.34,5278.34,804211
87f915a2-d9cd-2550-5ae7-6f008fd76352,1972-08-30,,999-58-9078,S99995910,X73239181X,Mrs.,Simona661,,Johns824,,Emmerich580,M,black,nonhispanic,F,Fort Atkinson  Wisconsin  US,735 O'Keefe Route,Madison,Wisconsin,Dane County,55025,53719,43.04366360637314,-89.36964635977753,740180.92,0.00,171304
c9b258f8-c039-2a11-01d5-0b36c1600213,1983-10-26,,999-93-4308,S99927417,X79763104X,Mrs.,Phebe144,Julian715,Kemmer137,,Collins926,M,white,nonhispanic,F,Madison  Wisconsin  US,282 Lindgren Dam Unit 15,Baraboo,Wisconsin,Sauk County,,00000,43.0704969391796,-89.237397879228,643650.40,0.00,120313
804bf3f9-6091-83a7-0944-407ebdc056c7,1967-03-23,,999-15-5231,S99965012,X10101722X,Mrs.,Julienne688,Cyndy549,Ortiz186,,Shanahan202,M,white,nonhispanic,F,Madison  Wisconsin  US,655 Russel Forge,Juneau,Wisconsin,Dodge County,55027,53039,43.324352853506404,-88.75311947793199,1536277.55,26014.73,31480
1f7e2d25-2714-fc39-d4bf-311076711a24,2017-11-30,,999-30-5080,,,,Renee555,,Moen819,,,,white,nonhispanic,F,Baraboo  Wisconsin  US,975 Kunde Mall,Madison,Wisconsin,Dane County,55025,53703,43.05093401495989,-89.45051087396874,21621.29,0.00,165916
ca4d0a6b-957e-9de8-542d-c2b6466f2260,1972-06-29,,999-88-2235,S99972162,X18185650X,Ms.,Shawna986,,Morar593,,,S,white,nonhispanic,F,Madison  Wisconsin  US,330 Crooks Harbor,Madison,Wisconsin,Dane County,55025,53715,43.06610662142262,-89.35643002798437,771540.51,0.00,167975
44531db1-d1e4-2b71-d013-11a1c0588f58,1965-01-05,,999-18-9201,S99937086,X22003800X,Mr.,Arden380,,Rolfson709,,,D,white,nonhispanic,M,Fort Atkinson  Wisconsin  US,584 Boyer Brook Suite 41,Madison,Wisconsin,Dane County,55025,53711,43.02014702963594,-89.49799645452185,414518.45,63613.73,147127
2636f2f3-a7bb-27e9-d902-f1a1268b45ca,2003-07-03,,999-35-5522,S99920389,X51745127X,Ms.,Lia388,Jeanmarie510,Schumm995,,,,white,nonhispanic,F,Janesville  Wisconsin  US,612 Tromp Common Unit 33,Madison,Wisconsin,Dane County,55025,53719,43.033226649905245,-89.43203938201967,642898.37,4645.08,18603
7f971a22-4d3a-3db8-2965-0d6818641737,2000-09-14,,999-23-5945,S99931695,X2591348X,Mr.,Williams176,,Kozey370,,,,white,nonhispanic,M,Portage  Wisconsin  US,255 Kshlerin Avenue Unit 47,Madison,Wisconsin,Dane County,55025,53719,43.008276573849066,-89.52250657101573,74740.32,0.00,736519
08c1f450-6edd-b43e-251b-4ba5d2be805f,1994-06-04,,999-74-4008,S99912490,X76753318X,Mr.,Gonzalo160,,Adams676,,,M,white,nonhispanic,M,Madison  Wisconsin  US,452 Lubowitz Light Suite 24,Madison,Wisconsin,Dane County,55025,53726,43.085094734100124,-89.5042076406122,88230.54,3671.08,2921
50a27b66-5db6-a24d-6f2d-d99b6bbaec83,1999-12-31,,999-61-7023,S99924168,X83118081X,Ms.,Nicol381,Billye739,Strosin214,,,,white,nonhispanic,F,Juneau  Wisconsin  US,340 Kassulke Highlands,Madison,Wisconsin,Dane County,55025,53703,43.04272608646478,-89.44865133710883,313735.44,924.73,722756
15847854-7ad9-13a1-b132-95979fbe348c,1999-05-31,,999-61-5184,S99992726,X78551759X,Ms.,Melina208,,Upton904,,,,white,nonhispanic,F,Juneau  Wisconsin  US,236 Pagac Village Apt 42,Madison,Wisconsin,Dane County,55025,53703,43.033240102205085,-89.43256397371024,304179.27,8329.13,169532
4f3dec3f-67b4-16f5-8731-fecf375b28a4,2024-08-31,,999-68-4814,,,,Heide509,,Mraz590,,,,white,nonhispanic,F,Monroe  Wisconsin  US,876 Roberts Green,Monroe,Wisconsin,Green County,55045,53566,42.65264730677991,-89.69491729047523,4005.56,0.00,479913
8097d749-84fa-8015-e468-bfe2d80fa5ad,1985-06-06,,999-32-3888,S99922000,X62765938X,Mr.,Damion480,Ambrose149,Ferry570,,,M,hawaiian,nonhispanic,M,Janesville  Wisconsin  US,1020 Balistreri Overpass Suite 37,Madison,Wisconsin,Dane County,55025,53703,43.108659308590205,-89.4036406762736,56698.14,0.00,34845
e9523dd4-f55d-610f-54ab-220a1384324d,1929-09-27,2009-07-30,999-99-9759,S99949273,X55500088X,Mrs.,Mariel814,,Franecki195,,Cartwright189,M,white,nonhispanic,F,Janesville  Wisconsin  US,155 Sipes Loaf,Madison,Wisconsin,Dane County,55025,53715,43.12329492025846,-89.4037963878213,1960768.82,0.00,77375
e6d89dd1-ac61-bef7-d377-9516a9b1609d,1960-09-06,,999-66-1523,S99976139,X66848007X,Mr.,Pedro316,Jerónimo599,Padrón382,,,M,white,hispanic,M,Carolina  Puerto Rico  PR,155 Price Burg Suite 77,Madison,Wisconsin,Dane County,55025,53703,43.04930789619695,-89.39556730887489,227337.76,2987.53,52344
1d8c4519-8b50-37ba-e85d-ea78021e4c8d,2007-09-17,,999-73-3226,S99917883,,Ms.,Michaele314,Nilsa143,Heaney114,,,,hawaiian,nonhispanic,F,Dodgeville  Wisconsin  US,728 Toy Dale Apt 17,Madison,Wisconsin,Dane County,55025,53703,43.05393047322438,-89.38649031718472,68057.14,404.38,96355
34c44a78-fcba-3c08-ee77-444a37fb8c0c,1950-04-02,,999-44-7432,S99978223,X60816598X,Mr.,Randall756,Marcelo725,Cremin516,,,M,white,nonhispanic,M,Juneau  Wisconsin  US,945 O'Reilly Trailer,Janesville,Wisconsin,Rock County,55105,53545,42.70401578722616,-89.10830226240483,295533.35,12410.77,101172
6ce66f5c-5584-b0c2-34f9-c86a21a53d91,1967-03-07,,999-48-5598,S99991797,X35139156X,Mrs.,Molly175,Lakisha305,Thompson596,,Schimmel440,M,white,nonhispanic,F,Madison  Wisconsin  US,108 Sipes Track,Madison,Wisconsin,Dane County,55025,53703,43.07382977689921,-89.50077215504359,1042889.60,12558.98,100640
c8abdfd0-11a5-a57f-1b67-851564d25957,1987-12-17,,999-31-1024,S99922817,X57318072X,Mrs.,Nanci249,Whitney250,Abbott774,,Gutmann970,M,black,nonhispanic,F,Juneau  Wisconsin  US,767 Wisoky Rue Apt 44,Janesville,Wisconsin,Rock County,55105,53545,42.71069415182921,-89.05940531475804,472482.79,0.00,64003
8d18fbb6-afd6-94d0-4130-64efbc3624a4,1996-12-29,,999-69-9265,S99997997,X89363156X,Mrs.,Vina438,Barb55,Ebert178,,Witting912,M,white,nonhispanic,F,Madison  Wisconsin  US,238 Osinski Throughway,Madison,Wisconsin,Dane County,55025,53715,43.0361952292936,-89.40953647921377,393151.77,0.00,24956
34eb7206-b757-f472-e22d-5f5a8c258432,2009-10-16,,999-11-4317,S99930123,,,Elton404,Randy380,Ferry570,,,,asian,nonhispanic,M,Janesville  Wisconsin  US,671 Goyette Estate Suite 43,Madison,Wisconsin,Dane County,55025,53703,43.04883126446183,-89.41111658192743,78636.62,0.00,53281
5e108040-9b44-5727-e023-62441171e768,2002-06-22,,999-61-6514,S99916082,X28396986X,Mr.,Colin861,Jc393,Eichmann909,,,,white,nonhispanic,M,Madison  Wisconsin  US,283 Bayer Knoll Suite 13,Madison,Wisconsin,Dane County,55025,53703,43.0838436162116,-89.45327341341813,86366.53,230.37,132719
9efd63ef-53be-ac7e-34d0-8937704fcefa,2021-03-24,,999-52-1595,,,,Mary779,Noel608,Simonis280,,,,white,nonhispanic,M,Funchal  Madeira  PT,864 Baumbach Key Suite 87,Janesville,Wisconsin,Rock County,55105,53548,42.75780792462347,-89.0440240746871,19718.84,0.00,84971
fe56149d-82c1-420d-3034-423c414f392d,1987-11-07,,999-96-9719,S99965406,X89667325X,Mrs.,Jennefer743,Shaunna800,Robel940,,Kessler503,M,white,nonhispanic,F,Baraboo  Wisconsin  US,288 Koelpin Drive Suite 81,Janesville,Wisconsin,Rock County,55105,53546,42.745834557421055,-89.00554630340439,311569.61,0.00,29680
9ad9ca16-e73b-9e85-3628-afc04071e11d,1980-03-13,,999-56-3047,S99994558,X58428991X,Ms.,Johnsie484,Cathrine584,Leannon79,,,S,black,nonhispanic,F,Dodgeville  Wisconsin  US,900 Rippin Avenue,Madison,Wisconsin,Dane County,55025,53711,43.07772835369422,-89.39624520884723,887156.73,3344.63,97118
542b44c1-4397-97f5-6aa1-260a42e0140f,1966-10-18,,999-42-3286,S99998920,X37365111X,Mrs.,Danille883,,Littel644,,O'Keefe54,M,white,nonhispanic,F,Madison  Wisconsin  US,437 Lakin Esplanade Suite 82,Janesville,Wisconsin,Rock County,55105,53545,42.72402425570601,-89.03746910638294,739232.10,0.00,821429
